Datetime,Open
2022-09-20 14:00:00-04:00,27.671199798583984
2022-09-20 14:30:00-04:00,27.68000030517578
2022-09-20 15:00:00-04:00,27.31999969482422
2022-09-20 15:30:00-04:00,27.650100708007812
2022-09-21 09:30:00-04:00,27.450000762939453
2022-09-21 10:00:00-04:00,28.063499450683594
2022-09-21 10:30:00-04:00,28.540000915527344
2022-09-21 11:00:00-04:00,28.219999313354492
2022-09-21 11:30:00-04:00,27.90999984741211
2022-09-21 12:00:00-04:00,27.790000915527344
2022-09-21 12:30:00-04:00,27.8700008392334
2022-09-21 13:00:00-04:00,28.040000915527344
2022-09-21 13:30:00-04:00,27.920000076293945
2022-09-21 14:00:00-04:00,28.170000076293945
2022-09-21 14:30:00-04:00,28.030000686645508
2022-09-21 15:00:00-04:00,28.84000015258789
2022-09-21 15:30:00-04:00,27.729999542236328
2022-09-22 09:30:00-04:00,27.170000076293945
2022-09-22 10:00:00-04:00,26.25
2022-09-22 10:30:00-04:00,26.0
2022-09-22 11:00:00-04:00,25.68000030517578
2022-09-22 11:30:00-04:00,25.68000030517578
2022-09-22 12:00:00-04:00,25.860000610351562
2022-09-22 12:30:00-04:00,25.399999618530273
2022-09-22 13:00:00-04:00,25.5
2022-09-22 13:30:00-04:00,25.387399673461914
2022-09-22 14:00:00-04:00,25.270000457763672
2022-09-22 14:30:00-04:00,24.71500015258789
2022-09-22 15:00:00-04:00,24.920000076293945
2022-09-22 15:30:00-04:00,24.809999465942383
2022-09-23 09:30:00-04:00,24.149999618530273
2022-09-23 10:00:00-04:00,24.3700008392334
2022-09-23 10:30:00-04:00,24.420000076293945
2022-09-23 11:00:00-04:00,24.284099578857422
2022-09-23 11:30:00-04:00,24.3700008392334
2022-09-23 12:00:00-04:00,24.360000610351562
2022-09-23 12:30:00-04:00,24.260000228881836
2022-09-23 13:00:00-04:00,24.33989906311035
2022-09-23 13:30:00-04:00,24.299999237060547
2022-09-23 14:00:00-04:00,24.389999389648438
2022-09-23 14:30:00-04:00,24.389999389648438
2022-09-23 15:00:00-04:00,24.385000228881836
2022-09-23 15:30:00-04:00,25.013200759887695
2022-09-26 09:30:00-04:00,24.760000228881836
2022-09-26 10:00:00-04:00,25.267499923706055
2022-09-26 10:30:00-04:00,25.71500015258789
2022-09-26 11:00:00-04:00,25.34000015258789
2022-09-26 11:30:00-04:00,24.75
2022-09-26 12:00:00-04:00,24.84000015258789
2022-09-26 12:30:00-04:00,24.681900024414062
2022-09-26 13:00:00-04:00,24.540000915527344
2022-09-26 13:30:00-04:00,24.239999771118164
2022-09-26 14:00:00-04:00,24.1299991607666
2022-09-26 14:30:00-04:00,24.420000076293945
2022-09-26 15:00:00-04:00,24.75
2022-09-26 15:30:00-04:00,24.829999923706055
2022-09-27 09:30:00-04:00,25.469999313354492
2022-09-27 10:00:00-04:00,25.920000076293945
2022-09-27 10:30:00-04:00,25.6299991607666
2022-09-27 11:00:00-04:00,26.0
2022-09-27 11:30:00-04:00,25.6200008392334
2022-09-27 12:00:00-04:00,25.56999969482422
2022-09-27 12:30:00-04:00,25.655000686645508
2022-09-27 13:00:00-04:00,25.6200008392334
2022-09-27 13:30:00-04:00,25.479999542236328
2022-09-27 14:00:00-04:00,25.670000076293945
2022-09-27 14:30:00-04:00,25.8700008392334
2022-09-27 15:00:00-04:00,26.149999618530273
2022-09-27 15:30:00-04:00,26.06999969482422
2022-09-28 09:30:00-04:00,25.889999389648438
2022-09-28 10:00:00-04:00,26.396499633789062
2022-09-28 10:30:00-04:00,26.709999084472656
2022-09-28 11:00:00-04:00,26.639999389648438
2022-09-28 11:30:00-04:00,26.934999465942383
2022-09-28 12:00:00-04:00,26.920000076293945
2022-09-28 12:30:00-04:00,26.524999618530273
2022-09-28 13:00:00-04:00,26.600000381469727
2022-09-28 13:30:00-04:00,26.79290008544922
2022-09-28 14:00:00-04:00,26.68000030517578
2022-09-28 14:30:00-04:00,26.93000030517578
2022-09-28 15:00:00-04:00,26.8799991607666
2022-09-28 15:30:00-04:00,27.239999771118164
2022-09-29 09:30:00-04:00,27.079999923706055
2022-09-29 10:00:00-04:00,26.40999984741211
2022-09-29 10:30:00-04:00,25.950000762939453
2022-09-29 11:00:00-04:00,25.610000610351562
2022-09-29 11:30:00-04:00,24.8799991607666
2022-09-29 12:00:00-04:00,25.610000610351562
2022-09-29 12:30:00-04:00,25.299999237060547
2022-09-29 13:00:00-04:00,25.079999923706055
2022-09-29 13:30:00-04:00,25.040000915527344
2022-09-29 14:00:00-04:00,24.809999465942383
2022-09-29 14:30:00-04:00,24.8799991607666
2022-09-29 15:00:00-04:00,24.90999984741211
2022-09-29 15:30:00-04:00,25.194400787353516
2022-09-30 09:30:00-04:00,25.030000686645508
2022-09-30 10:00:00-04:00,24.899999618530273
2022-09-30 10:30:00-04:00,25.56999969482422
2022-09-30 11:00:00-04:00,25.68000030517578
2022-09-30 11:30:00-04:00,25.53499984741211
2022-09-30 12:00:00-04:00,25.1200008392334
2022-09-30 12:30:00-04:00,25.139999389648438
2022-09-30 13:00:00-04:00,25.25
2022-09-30 13:30:00-04:00,25.56999969482422
2022-09-30 14:00:00-04:00,25.280000686645508
2022-09-30 14:30:00-04:00,25.459999084472656
2022-09-30 15:00:00-04:00,25.1299991607666
2022-09-30 15:30:00-04:00,25.34000015258789
2022-10-03 09:30:00-04:00,25.139999389648438
2022-10-03 10:00:00-04:00,24.469999313354492
2022-10-03 10:30:00-04:00,24.822900772094727
2022-10-03 11:00:00-04:00,24.989999771118164
2022-10-03 11:30:00-04:00,25.145000457763672
2022-10-03 12:00:00-04:00,25.040000915527344
2022-10-03 12:30:00-04:00,25.15999984741211
2022-10-03 13:00:00-04:00,25.219999313354492
2022-10-03 13:30:00-04:00,25.3218994140625
2022-10-03 14:00:00-04:00,25.18000030517578
2022-10-03 14:30:00-04:00,25.3700008392334
2022-10-03 15:00:00-04:00,25.399999618530273
2022-10-03 15:30:00-04:00,25.389999389648438
2022-10-04 09:30:00-04:00,25.950000762939453
2022-10-04 10:00:00-04:00,26.572999954223633
2022-10-04 10:30:00-04:00,26.6200008392334
2022-10-04 11:00:00-04:00,26.989999771118164
2022-10-04 11:30:00-04:00,27.270000457763672
2022-10-04 12:00:00-04:00,27.559999465942383
2022-10-04 12:30:00-04:00,27.65999984741211
2022-10-04 13:00:00-04:00,27.440000534057617
2022-10-04 13:30:00-04:00,27.239999771118164
2022-10-04 14:00:00-04:00,27.360000610351562
2022-10-04 14:30:00-04:00,27.450000762939453
2022-10-04 15:00:00-04:00,27.610000610351562
2022-10-04 15:30:00-04:00,27.229999542236328
2022-10-05 09:30:00-04:00,26.770000457763672
2022-10-05 10:00:00-04:00,26.06999969482422
2022-10-05 10:30:00-04:00,25.469999313354492
2022-10-05 11:00:00-04:00,25.700000762939453
2022-10-05 11:30:00-04:00,26.040000915527344
2022-10-05 12:00:00-04:00,26.110000610351562
2022-10-05 12:30:00-04:00,26.209999084472656
2022-10-05 13:00:00-04:00,26.329999923706055
2022-10-05 13:30:00-04:00,26.489999771118164
2022-10-05 14:00:00-04:00,26.290000915527344
2022-10-05 14:30:00-04:00,26.25
2022-10-05 15:00:00-04:00,26.389999389648438
2022-10-05 15:30:00-04:00,26.510000228881836
2022-10-06 09:30:00-04:00,26.290000915527344
2022-10-06 10:00:00-04:00,26.604999542236328
2022-10-06 10:30:00-04:00,25.963699340820312
2022-10-06 11:00:00-04:00,26.299999237060547
2022-10-06 11:30:00-04:00,26.530000686645508
2022-10-06 12:00:00-04:00,26.31999969482422
2022-10-06 12:30:00-04:00,26.43000030517578
2022-10-06 13:00:00-04:00,26.530000686645508
2022-10-06 13:30:00-04:00,26.670000076293945
2022-10-06 14:00:00-04:00,26.610000610351562
2022-10-06 14:30:00-04:00,26.56999969482422
2022-10-06 15:00:00-04:00,26.110000610351562
2022-10-06 15:30:00-04:00,26.290000915527344
2022-10-07 09:30:00-04:00,25.84000015258789
2022-10-07 10:00:00-04:00,25.249900817871094
2022-10-07 10:30:00-04:00,25.290000915527344
2022-10-07 11:00:00-04:00,25.34000015258789
2022-10-07 11:30:00-04:00,25.145000457763672
2022-10-07 12:00:00-04:00,25.110000610351562
2022-10-07 12:30:00-04:00,25.010000228881836
2022-10-07 13:00:00-04:00,24.790000915527344
2022-10-07 13:30:00-04:00,24.795000076293945
2022-10-07 14:00:00-04:00,24.799999237060547
2022-10-07 14:30:00-04:00,24.860000610351562
2022-10-07 15:00:00-04:00,24.94499969482422
2022-10-07 15:30:00-04:00,25.020000457763672
2022-10-10 09:30:00-04:00,25.3700008392334
2022-10-10 10:00:00-04:00,26.0
2022-10-10 10:30:00-04:00,26.110000610351562
2022-10-10 11:00:00-04:00,25.6299991607666
2022-10-10 11:30:00-04:00,25.649999618530273
2022-10-10 12:00:00-04:00,25.6200008392334
2022-10-10 12:30:00-04:00,25.139999389648438
2022-10-10 13:00:00-04:00,24.8799991607666
2022-10-10 13:30:00-04:00,25.09000015258789
2022-10-10 14:00:00-04:00,25.270000457763672
2022-10-10 14:30:00-04:00,25.229999542236328
2022-10-10 15:00:00-04:00,25.1299991607666
2022-10-10 15:30:00-04:00,24.809999465942383
2022-10-11 09:30:00-04:00,24.8700008392334
2022-10-11 10:00:00-04:00,24.34000015258789
2022-10-11 10:30:00-04:00,24.549999237060547
2022-10-11 11:00:00-04:00,24.940000534057617
2022-10-11 11:30:00-04:00,25.700000762939453
2022-10-11 12:00:00-04:00,25.969999313354492
2022-10-11 12:30:00-04:00,25.93000030517578
2022-10-11 13:00:00-04:00,26.114999771118164
2022-10-11 13:30:00-04:00,25.459999084472656
2022-10-11 14:00:00-04:00,25.377399444580078
2022-10-11 14:30:00-04:00,25.440000534057617
2022-10-11 15:00:00-04:00,25.110000610351562
2022-10-11 15:30:00-04:00,25.145000457763672
2022-10-12 09:30:00-04:00,25.959999084472656
2022-10-12 10:00:00-04:00,26.274999618530273
2022-10-12 10:30:00-04:00,25.799999237060547
2022-10-12 11:00:00-04:00,25.670000076293945
2022-10-12 11:30:00-04:00,25.969999313354492
2022-10-12 12:00:00-04:00,26.219999313354492
2022-10-12 12:30:00-04:00,25.969999313354492
2022-10-12 13:00:00-04:00,26.110000610351562
2022-10-12 13:30:00-04:00,26.079999923706055
2022-10-12 14:00:00-04:00,25.950000762939453
2022-10-12 14:30:00-04:00,26.100000381469727
2022-10-12 15:00:00-04:00,25.69499969482422
2022-10-12 15:30:00-04:00,25.524999618530273
2022-10-13 09:30:00-04:00,24.420000076293945
2022-10-13 10:00:00-04:00,24.549999237060547
2022-10-13 10:30:00-04:00,24.67340087890625
2022-10-13 11:00:00-04:00,25.155000686645508
2022-10-13 11:30:00-04:00,25.860000610351562
2022-10-13 12:00:00-04:00,25.780000686645508
2022-10-13 12:30:00-04:00,25.3799991607666
2022-10-13 13:00:00-04:00,25.489999771118164
2022-10-13 13:30:00-04:00,25.809999465942383
2022-10-13 14:00:00-04:00,25.700000762939453
2022-10-13 14:30:00-04:00,25.520000457763672
2022-10-13 15:00:00-04:00,25.75
2022-10-13 15:30:00-04:00,25.670000076293945
2022-10-14 09:30:00-04:00,25.770000457763672
2022-10-14 10:00:00-04:00,26.0
2022-10-14 10:30:00-04:00,25.459999084472656
2022-10-14 11:00:00-04:00,25.443099975585938
2022-10-14 11:30:00-04:00,25.350000381469727
2022-10-14 12:00:00-04:00,24.899999618530273
2022-10-14 12:30:00-04:00,25.2450008392334
2022-10-14 13:00:00-04:00,25.122699737548828
2022-10-14 13:30:00-04:00,25.09000015258789
2022-10-14 14:00:00-04:00,25.079999923706055
2022-10-14 14:30:00-04:00,25.030000686645508
2022-10-14 15:00:00-04:00,25.045000076293945
2022-10-14 15:30:00-04:00,24.93000030517578
2022-10-17 09:30:00-04:00,25.3700008392334
2022-10-17 10:00:00-04:00,25.725000381469727
2022-10-17 10:30:00-04:00,26.127199172973633
2022-10-17 11:00:00-04:00,26.100000381469727
2022-10-17 11:30:00-04:00,26.25
2022-10-17 12:00:00-04:00,26.160400390625
2022-10-17 12:30:00-04:00,25.979999542236328
2022-10-17 13:00:00-04:00,26.18000030517578
2022-10-17 13:30:00-04:00,26.06999969482422
2022-10-17 14:00:00-04:00,26.100000381469727
2022-10-17 14:30:00-04:00,26.049999237060547
2022-10-17 15:00:00-04:00,25.850000381469727
2022-10-17 15:30:00-04:00,25.780000686645508
2022-10-18 09:30:00-04:00,27.100000381469727
2022-10-18 10:00:00-04:00,26.649999618530273
2022-10-18 10:30:00-04:00,26.200000762939453
2022-10-18 11:00:00-04:00,26.774999618530273
2022-10-18 11:30:00-04:00,26.690000534057617
2022-10-18 12:00:00-04:00,26.815000534057617
2022-10-18 12:30:00-04:00,26.90999984741211
2022-10-18 13:00:00-04:00,26.809999465942383
2022-10-18 13:30:00-04:00,26.967500686645508
2022-10-18 14:00:00-04:00,27.18000030517578
2022-10-18 14:30:00-04:00,27.389999389648438
2022-10-18 15:00:00-04:00,26.809999465942383
2022-10-18 15:30:00-04:00,26.420000076293945
2022-10-19 09:30:00-04:00,26.0
2022-10-19 10:00:00-04:00,25.229999542236328
2022-10-19 10:30:00-04:00,25.5
2022-10-19 11:00:00-04:00,25.40999984741211
2022-10-19 11:30:00-04:00,25.239999771118164
2022-10-19 12:00:00-04:00,25.040000915527344
2022-10-19 12:30:00-04:00,24.8700008392334
2022-10-19 13:00:00-04:00,24.864999771118164
2022-10-19 13:30:00-04:00,24.899999618530273
2022-10-19 14:00:00-04:00,25.030000686645508
2022-10-19 14:30:00-04:00,24.920000076293945
2022-10-19 15:00:00-04:00,24.700000762939453
2022-10-19 15:30:00-04:00,24.57990074157715
2022-10-20 09:30:00-04:00,24.649999618530273
2022-10-20 10:00:00-04:00,24.329999923706055
2022-10-20 10:30:00-04:00,24.479999542236328
2022-10-20 11:00:00-04:00,24.709999084472656
2022-10-20 11:30:00-04:00,24.690000534057617
2022-10-20 12:00:00-04:00,24.479999542236328
2022-10-20 12:30:00-04:00,24.56999969482422
2022-10-20 13:00:00-04:00,24.649999618530273
2022-10-20 13:30:00-04:00,24.690000534057617
2022-10-20 14:00:00-04:00,24.68000030517578
